"","location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","cumulative_mean","mobility_trend","latent_trend"
"56","Hawaii","linear_increase_sd","Past",2020-03-25,"cumulative_infections",960,981,1016,1140,1150,1262,1303,1320,NA,0.521264710951317,0.295052974941845
"57","Hawaii","linear_increase_sd","Past",2020-03-25,"deaths",1,1,1,1,1,1,1,1,14,0.521264710951317,0.295052974941845
"58","Hawaii","linear_increase_sd","Past",2020-03-26,"cases",14,14,15,19,18,21,21,22,114,0.624977183538492,0.268941421369995
"59","Hawaii","linear_increase_sd","Past",2020-03-26,"cumulative_infections",1045,1067,1102,1239,1256,1369,1410,1436,NA,0.624977183538492,0.268941421369995
"60","Hawaii","linear_increase_sd","Past",2020-03-26,"deaths",1,1,1,1,1,1,1,1,15,0.624977183538492,0.268941421369995
"61","Hawaii","linear_increase_sd","Past",2020-03-27,"cases",16,17,17,20,20,22,22,24,134,0.600519512431759,0.268941421369995
"62","Hawaii","linear_increase_sd","Past",2020-03-27,"cumulative_infections",1143,1171,1205,1356,1376,1495,1535,1572,NA,0.600519512431759,0.268941421369995
"63","Hawaii","linear_increase_sd","Past",2020-03-27,"deaths",1,1,1,1,1,1,1,1,16,0.600519512431759,0.268941421369995
"64","Hawaii","linear_increase_sd","Past",2020-03-28,"cases",18,18,19,22,22,25,25,26,156,0.551532247852555,0.256447362908437
"65","Hawaii","linear_increase_sd","Past",2020-03-28,"cumulative_infections",1238,1269,1300,1467,1483,1614,1672,1703,NA,0.551532247852555,0.256447362908437
"66","Hawaii","linear_increase_sd","Past",2020-03-28,"deaths",1,1,1,1,1,1,1,1,17,0.551532247852555,0.256447362908437
"67","Hawaii","linear_increase_sd","Past",2020-03-29,"cases",20,20,21,24,23,25,26,30,179,0.543426288647765,0.238432905884858
"68","Hawaii","linear_increase_sd","Past",2020-03-29,"cumulative_infections",1326,1359,1385,1567,1588,1719,1788,1821,NA,0.543426288647765,0.238432905884858
"69","Hawaii","linear_increase_sd","Past",2020-03-29,"deaths",1,1,1,1,1,1,1,1,18,0.543426288647765,0.238432905884858
"70","Hawaii","linear_increase_sd","Past",2020-03-30,"cases",20,20,21,25,25,28,30,30,204,0.52687600114917,0.221307254918843
"71","Hawaii","linear_increase_sd","Past",2020-03-30,"cumulative_infections",1409,1446,1467,1662,1683,1818,1903,1932,NA,0.52687600114917,0.221307254918843
"72","Hawaii","linear_increase_sd","Past",2020-03-30,"deaths",1,1,1,1,1,1,1,1,19,0.52687600114917,0.221307254918843
"73","Hawaii","linear_increase_sd","Past",2020-03-31,"cases",20,20,22,26,25,28,29,32,229,0.561266903394885,0.215798215706267
"74","Hawaii","linear_increase_sd","Past",2020-03-31,"cumulative_infections",1488,1527,1542,1752,1772,1910,2007,2037,NA,0.561266903394885,0.215798215706267
"75","Hawaii","linear_increase_sd","Past",2020-03-31,"deaths",1,1,1,1,1,1,1,1,20,0.561266903394885,0.215798215706267
"76","Hawaii","linear_increase_sd","Past",2020-04-01,"cases",21,21,23,26,25,28,30,32,254,0.679139988271579,0.215798215706267
"77","Hawaii","linear_increase_sd","Past",2020-04-01,"cumulative_infections",1568,1608,1619,1842,1862,2004,2114,2144,NA,0.679139988271579,0.215798215706267
"78","Hawaii","linear_increase_sd","Past",2020-04-01,"deaths",1,1,1,1,1,1,1,1,21,0.679139988271579,0.215798215706267
"79","Hawaii","linear_increase_sd","Past",2020-04-02,"cases",22,23,23,26,25,28,30,33,280,0.5233308926417,0.215798215706267
"80","Hawaii","linear_increase_sd","Past",2020-04-02,"cumulative_infections",1659,1702,1712,1947,1964,2113,2235,2271,NA,0.5233308926417,0.215798215706267
"81","Hawaii","linear_increase_sd","Past",2020-04-02,"deaths",1,1,1,1,1,1,1,1,22,0.5233308926417,0.215798215706267
"82","Hawaii","linear_increase_sd","Past",2020-04-03,"cases",21,22,22,26,25,28,29,29,305,0.67404499524863,0.210389261786827
"83","Hawaii","linear_increase_sd","Past",2020-04-03,"cumulative_infections",1726,1770,1779,2023,2039,2191,2322,2362,NA,0.67404499524863,0.210389261786827
"84","Hawaii","linear_increase_sd","Past",2020-04-03,"deaths",1,1,1,1,1,1,1,1,23,0.67404499524863,0.210389261786827
"85","Hawaii","linear_increase_sd","Past",2020-04-04,"cases",21,21,22,25,24,27,28,30,329,0.553391990259857,0.199871644813266
"86","Hawaii","linear_increase_sd","Past",2020-04-04,"cumulative_infections",1808,1850,1862,2115,2133,2285,2422,2475,NA,0.553391990259857,0.199871644813266
"87","Hawaii","linear_increase_sd","Past",2020-04-04,"deaths",1,1,1,1,1,1,1,1,24,0.553391990259857,0.199871644813266
"88","Hawaii","linear_increase_sd","Past",2020-04-05,"cases",20,20,21,25,24,27,28,28,354,0.554586783653561,0.189753462747643
"89","Hawaii","linear_increase_sd","Past",2020-04-05,"cumulative_infections",1871,1912,1926,2187,2205,2357,2499,2562,NA,0.554586783653561,0.189753462747643
"90","Hawaii","linear_increase_sd","Past",2020-04-05,"deaths",1,1,1,1,1,1,1,1,25,0.554586783653561,0.189753462747643
"91","Hawaii","linear_increase_sd","Past",2020-04-06,"cases",19,20,20,24,25,26,27,31,378,0.554692424000671,0.184843444323015
"92","Hawaii","linear_increase_sd","Past",2020-04-06,"cumulative_infections",1932,1969,1986,2254,2271,2425,2576,2647,NA,0.554692424000671,0.184843444323015
"93","Hawaii","linear_increase_sd","Past",2020-04-06,"deaths",1,1,1,1,1,1,1,1,26,0.554692424000671,0.184843444323015
"94","Hawaii","linear_increase_sd","Past",2020-04-07,"cases",19,21,21,24,24,27,28,29,401,0.560920124067713,0.161763987859293
"95","Hawaii","linear_increase_sd","Past",2020-04-07,"cumulative_infections",1987,2022,2043,2317,2332,2488,2642,2727,NA,0.560920124067713,0.161763987859293
"96","Hawaii","linear_increase_sd","Past",2020-04-07,"deaths",1,1,1,2,1,1,1,2,27,0.560920124067713,0.161763987859293
"97","Hawaii","linear_increase_sd","Past",2020-04-08,"cases",19,20,20,24,23,26,29,30,425,0.561641732265342,0.15743749131133
"98","Hawaii","linear_increase_sd","Past",2020-04-08,"cumulative_infections",2039,2071,2095,2375,2394,2550,2705,2801,NA,0.561641732265342,0.15743749131133
"99","Hawaii","linear_increase_sd","Past",2020-04-08,"deaths",1,1,1,1,1,1,1,1,28,0.561641732265342,0.15743749131133
"100","Hawaii","linear_increase_sd","Past",2020-04-09,"cases",18,18,20,23,22,25,26,29,447,0.528206124237151,0.137203968230678
"101","Hawaii","linear_increase_sd","Past",2020-04-09,"cumulative_infections",2086,2116,2142,2428,2454,2606,2765,2869,NA,0.528206124237151,0.137203968230678
"102","Hawaii","linear_increase_sd","Past",2020-04-09,"deaths",1,1,1,1,1,1,1,1,29,0.528206124237151,0.137203968230678
"103","Hawaii","linear_increase_sd","Past",2020-04-10,"cases",16,18,18,21,21,23,24,25,468,0.524231029041152,0.126144839952201
"104","Hawaii","linear_increase_sd","Past",2020-04-10,"cumulative_infections",2125,2153,2183,2472,2503,2657,2814,2928,NA,0.524231029041152,0.126144839952201
"105","Hawaii","linear_increase_sd","Past",2020-04-10,"deaths",1,1,1,1,1,1,1,1,30,0.524231029041152,0.126144839952201
"106","Hawaii","linear_increase_sd","Past",2020-04-11,"cases",17,17,17,20,20,22,23,25,488,0.612923401350369,0.122631632066211
"107","Hawaii","linear_increase_sd","Past",2020-04-11,"cumulative_infections",2160,2185,2219,2512,2542,2701,2856,2980,NA,0.612923401350369,0.122631632066211
"108","Hawaii","linear_increase_sd","Past",2020-04-11,"deaths",1,1,1,2,1,1,2,2,31,0.612923401350369,0.122631632066211
