"location","sim_type","period","date","variable","var_type","value"
"Montana","linear_increase_sd","Past",2020-04-12,"daily_hosps","lower_95",2
"Montana","linear_increase_sd","Past",2020-04-13,"daily_all_infections","lower_95",12
"Montana","linear_increase_sd","Past",2020-04-13,"daily_cases","lower_95",8
"Montana","linear_increase_sd","Past",2020-04-13,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-13,"daily_hosps","lower_95",2
"Montana","linear_increase_sd","Past",2020-04-14,"daily_all_infections","lower_95",10
"Montana","linear_increase_sd","Past",2020-04-14,"daily_cases","lower_95",8
"Montana","linear_increase_sd","Past",2020-04-14,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-14,"daily_hosps","lower_95",2
"Montana","linear_increase_sd","Past",2020-04-15,"daily_all_infections","lower_95",9
"Montana","linear_increase_sd","Past",2020-04-15,"daily_cases","lower_95",6
"Montana","linear_increase_sd","Past",2020-04-15,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-15,"daily_hosps","lower_95",2
"Montana","linear_increase_sd","Past",2020-04-16,"daily_all_infections","lower_95",8
"Montana","linear_increase_sd","Past",2020-04-16,"daily_cases","lower_95",5
"Montana","linear_increase_sd","Past",2020-04-16,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-16,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-17,"daily_all_infections","lower_95",8
"Montana","linear_increase_sd","Past",2020-04-17,"daily_cases","lower_95",5
"Montana","linear_increase_sd","Past",2020-04-17,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-17,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-18,"daily_all_infections","lower_95",6
"Montana","linear_increase_sd","Past",2020-04-18,"daily_cases","lower_95",4
"Montana","linear_increase_sd","Past",2020-04-18,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-18,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-19,"daily_all_infections","lower_95",6
"Montana","linear_increase_sd","Past",2020-04-19,"daily_cases","lower_95",4
"Montana","linear_increase_sd","Past",2020-04-19,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-19,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-20,"daily_all_infections","lower_95",5
"Montana","linear_increase_sd","Past",2020-04-20,"daily_cases","lower_95",3
"Montana","linear_increase_sd","Past",2020-04-20,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-20,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-21,"daily_all_infections","lower_95",6
"Montana","linear_increase_sd","Past",2020-04-21,"daily_cases","lower_95",3
"Montana","linear_increase_sd","Past",2020-04-21,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-21,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-22,"daily_all_infections","lower_95",4
"Montana","linear_increase_sd","Past",2020-04-22,"daily_cases","lower_95",3
"Montana","linear_increase_sd","Past",2020-04-22,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-22,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-23,"daily_all_infections","lower_95",4
"Montana","linear_increase_sd","Past",2020-04-23,"daily_cases","lower_95",3
"Montana","linear_increase_sd","Past",2020-04-23,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-23,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-24,"daily_all_infections","lower_95",4
"Montana","linear_increase_sd","Past",2020-04-24,"daily_cases","lower_95",2
"Montana","linear_increase_sd","Past",2020-04-24,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-24,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-25,"daily_all_infections","lower_95",3
"Montana","linear_increase_sd","Past",2020-04-25,"daily_cases","lower_95",2
"Montana","linear_increase_sd","Past",2020-04-25,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-25,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-26,"daily_all_infections","lower_95",3
"Montana","linear_increase_sd","Past",2020-04-26,"daily_cases","lower_95",2
"Montana","linear_increase_sd","Past",2020-04-26,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-26,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-27,"daily_all_infections","lower_95",3
"Montana","linear_increase_sd","Past",2020-04-27,"daily_cases","lower_95",2
"Montana","linear_increase_sd","Past",2020-04-27,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-27,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-28,"daily_all_infections","lower_95",3
"Montana","linear_increase_sd","Past",2020-04-28,"daily_cases","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-28,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-28,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-29,"daily_all_infections","lower_95",3
"Montana","linear_increase_sd","Past",2020-04-29,"daily_cases","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-29,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-29,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-30,"daily_all_infections","lower_95",3
"Montana","linear_increase_sd","Past",2020-04-30,"daily_cases","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-30,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-04-30,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-01,"daily_all_infections","lower_95",2
"Montana","linear_increase_sd","Past",2020-05-01,"daily_cases","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-01,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-01,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-02,"daily_all_infections","lower_95",3
"Montana","linear_increase_sd","Past",2020-05-02,"daily_cases","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-02,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-02,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-03,"daily_all_infections","lower_95",2
"Montana","linear_increase_sd","Past",2020-05-03,"daily_cases","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-03,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-03,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-04,"daily_all_infections","lower_95",3
"Montana","linear_increase_sd","Past",2020-05-04,"daily_cases","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-04,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-04,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-05,"daily_all_infections","lower_95",2
"Montana","linear_increase_sd","Past",2020-05-05,"daily_cases","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-05,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-05,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-06,"daily_all_infections","lower_95",3
"Montana","linear_increase_sd","Past",2020-05-06,"daily_cases","lower_95",1
