"location","sim_type","period","date","variable","var_type","value"
"West Virginia","linear_increase_sd","Past",2020-04-07,"daily_cases","lower_95",33
"West Virginia","linear_increase_sd","Past",2020-04-07,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-04-07,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-04-08,"daily_all_infections","lower_95",81
"West Virginia","linear_increase_sd","Past",2020-04-08,"daily_cases","lower_95",31
"West Virginia","linear_increase_sd","Past",2020-04-08,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-04-08,"daily_hosps","lower_95",4
"West Virginia","linear_increase_sd","Past",2020-04-09,"daily_all_infections","lower_95",75
"West Virginia","linear_increase_sd","Past",2020-04-09,"daily_cases","lower_95",32
"West Virginia","linear_increase_sd","Past",2020-04-09,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-04-09,"daily_hosps","lower_95",4
"West Virginia","linear_increase_sd","Past",2020-04-10,"daily_all_infections","lower_95",71
"West Virginia","linear_increase_sd","Past",2020-04-10,"daily_cases","lower_95",27
"West Virginia","linear_increase_sd","Past",2020-04-10,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-04-10,"daily_hosps","lower_95",4
"West Virginia","linear_increase_sd","Past",2020-04-11,"daily_all_infections","lower_95",70
"West Virginia","linear_increase_sd","Past",2020-04-11,"daily_cases","lower_95",29
"West Virginia","linear_increase_sd","Past",2020-04-11,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-04-11,"daily_hosps","lower_95",4
"West Virginia","linear_increase_sd","Past",2020-04-12,"daily_all_infections","lower_95",69
"West Virginia","linear_increase_sd","Past",2020-04-12,"daily_cases","lower_95",24
"West Virginia","linear_increase_sd","Past",2020-04-12,"daily_deaths","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-04-12,"daily_hosps","lower_95",4
"West Virginia","linear_increase_sd","Past",2020-04-13,"daily_all_infections","lower_95",65
"West Virginia","linear_increase_sd","Past",2020-04-13,"daily_cases","lower_95",22
"West Virginia","linear_increase_sd","Past",2020-04-13,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-04-13,"daily_hosps","lower_95",4
"West Virginia","linear_increase_sd","Past",2020-04-14,"daily_all_infections","lower_95",67
"West Virginia","linear_increase_sd","Past",2020-04-14,"daily_cases","lower_95",22
"West Virginia","linear_increase_sd","Past",2020-04-14,"daily_deaths","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-04-14,"daily_hosps","lower_95",4
"West Virginia","linear_increase_sd","Past",2020-04-15,"daily_all_infections","lower_95",66
"West Virginia","linear_increase_sd","Past",2020-04-15,"daily_cases","lower_95",21
"West Virginia","linear_increase_sd","Past",2020-04-15,"daily_deaths","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-04-15,"daily_hosps","lower_95",4
"West Virginia","linear_increase_sd","Past",2020-04-16,"daily_all_infections","lower_95",65
"West Virginia","linear_increase_sd","Past",2020-04-16,"daily_cases","lower_95",21
"West Virginia","linear_increase_sd","Past",2020-04-16,"daily_deaths","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-04-16,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-04-17,"daily_all_infections","lower_95",64
"West Virginia","linear_increase_sd","Past",2020-04-17,"daily_cases","lower_95",19
"West Virginia","linear_increase_sd","Past",2020-04-17,"daily_deaths","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-04-17,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-04-18,"daily_all_infections","lower_95",65
"West Virginia","linear_increase_sd","Past",2020-04-18,"daily_cases","lower_95",20
"West Virginia","linear_increase_sd","Past",2020-04-18,"daily_deaths","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-04-18,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-04-19,"daily_all_infections","lower_95",65
"West Virginia","linear_increase_sd","Past",2020-04-19,"daily_cases","lower_95",20
"West Virginia","linear_increase_sd","Past",2020-04-19,"daily_deaths","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-04-19,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-04-20,"daily_all_infections","lower_95",64
"West Virginia","linear_increase_sd","Past",2020-04-20,"daily_cases","lower_95",19
"West Virginia","linear_increase_sd","Past",2020-04-20,"daily_deaths","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-04-20,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-04-21,"daily_all_infections","lower_95",63
