"location","sim_type","period","date","variable","var_type","value"
"New Mexico","linear_increase_sd","Past",2020-05-19,"daily_cases","mean_value",122
"New Mexico","linear_increase_sd","Past",2020-05-19,"daily_deaths","mean_value",9
"New Mexico","linear_increase_sd","Past",2020-05-19,"daily_hosps","mean_value",17
"New Mexico","linear_increase_sd",NA,2020-05-19,"latent_trend","mean_value",0.397370022327722
"New Mexico","linear_increase_sd",NA,2020-05-19,"mobility_trend","mean_value",0.841948337951906
"New Mexico","linear_increase_sd","Past",2020-05-20,"daily_all_infections","mean_value",333
"New Mexico","linear_increase_sd","Past",2020-05-20,"daily_cases","mean_value",119
"New Mexico","linear_increase_sd","Past",2020-05-20,"daily_deaths","mean_value",9
"New Mexico","linear_increase_sd","Past",2020-05-20,"daily_hosps","mean_value",17
"New Mexico","linear_increase_sd",NA,2020-05-20,"latent_trend","mean_value",0.409853573945909
"New Mexico","linear_increase_sd",NA,2020-05-20,"mobility_trend","mean_value",0.852891320826595
"New Mexico","linear_increase_sd","Past",2020-05-21,"daily_all_infections","mean_value",339
"New Mexico","linear_increase_sd","Past",2020-05-21,"daily_cases","mean_value",117
"New Mexico","linear_increase_sd","Past",2020-05-21,"daily_deaths","mean_value",9
"New Mexico","linear_increase_sd","Past",2020-05-21,"daily_hosps","mean_value",17
"New Mexico","linear_increase_sd",NA,2020-05-21,"latent_trend","mean_value",0.424673471846429
"New Mexico","linear_increase_sd",NA,2020-05-21,"mobility_trend","mean_value",0.862878052515006
"New Mexico","linear_increase_sd","Past",2020-05-22,"daily_all_infections","mean_value",344
"New Mexico","linear_increase_sd","Past",2020-05-22,"daily_cases","mean_value",111
"New Mexico","linear_increase_sd","Past",2020-05-22,"daily_deaths","mean_value",9
"New Mexico","linear_increase_sd","Past",2020-05-22,"daily_hosps","mean_value",16
"New Mexico","linear_increase_sd",NA,2020-05-22,"latent_trend","mean_value",0.441130970657642
"New Mexico","linear_increase_sd",NA,2020-05-22,"mobility_trend","mean_value",0.871376223811477
"New Mexico","linear_increase_sd","Past",2020-05-23,"daily_all_infections","mean_value",352
"New Mexico","linear_increase_sd","Past",2020-05-23,"daily_cases","mean_value",110
"New Mexico","linear_increase_sd","Past",2020-05-23,"daily_deaths","mean_value",9
"New Mexico","linear_increase_sd","Past",2020-05-23,"daily_hosps","mean_value",16
"New Mexico","linear_increase_sd",NA,2020-05-23,"latent_trend","mean_value",0.458486371255713
"New Mexico","linear_increase_sd",NA,2020-05-23,"mobility_trend","mean_value",0.878257555405664
"New Mexico","linear_increase_sd","Past",2020-05-24,"daily_all_infections","mean_value",362
"New Mexico","linear_increase_sd","Past",2020-05-24,"daily_cases","mean_value",110
"New Mexico","linear_increase_sd","Past",2020-05-24,"daily_deaths","mean_value",9
"New Mexico","linear_increase_sd","Past",2020-05-24,"daily_hosps","mean_value",15
"New Mexico","linear_increase_sd",NA,2020-05-24,"latent_trend","mean_value",0.475966367644828
