"location","sim_type","period","date","variable","var_type","value"
"California","linear_increase_sd","Past",2020-04-22,"daily_cases","lower_95",1475
"California","linear_increase_sd","Past",2020-04-22,"daily_deaths","lower_95",68
"California","linear_increase_sd","Past",2020-04-22,"daily_hosps","lower_95",185
"California","linear_increase_sd","Past",2020-04-23,"daily_all_infections","lower_95",4995
"California","linear_increase_sd","Past",2020-04-23,"daily_cases","lower_95",1467
"California","linear_increase_sd","Past",2020-04-23,"daily_deaths","lower_95",70
"California","linear_increase_sd","Past",2020-04-23,"daily_hosps","lower_95",182
"California","linear_increase_sd","Past",2020-04-24,"daily_all_infections","lower_95",5400
"California","linear_increase_sd","Past",2020-04-24,"daily_cases","lower_95",1478
"California","linear_increase_sd","Past",2020-04-24,"daily_deaths","lower_95",67
"California","linear_increase_sd","Past",2020-04-24,"daily_hosps","lower_95",180
"California","linear_increase_sd","Past",2020-04-25,"daily_all_infections","lower_95",5372
"California","linear_increase_sd","Past",2020-04-25,"daily_cases","lower_95",1599
"California","linear_increase_sd","Past",2020-04-25,"daily_deaths","lower_95",66
"California","linear_increase_sd","Past",2020-04-25,"daily_hosps","lower_95",179
"California","linear_increase_sd","Past",2020-04-26,"daily_all_infections","lower_95",5473
"California","linear_increase_sd","Past",2020-04-26,"daily_cases","lower_95",1495
"California","linear_increase_sd","Past",2020-04-26,"daily_deaths","lower_95",64
"California","linear_increase_sd","Past",2020-04-26,"daily_hosps","lower_95",177
"California","linear_increase_sd","Past",2020-04-27,"daily_all_infections","lower_95",5303
"California","linear_increase_sd","Past",2020-04-27,"daily_cases","lower_95",1512
"California","linear_increase_sd","Past",2020-04-27,"daily_deaths","lower_95",63
"California","linear_increase_sd","Past",2020-04-27,"daily_hosps","lower_95",177
"California","linear_increase_sd","Past",2020-04-28,"daily_all_infections","lower_95",6187
"California","linear_increase_sd","Past",2020-04-28,"daily_cases","lower_95",1557
"California","linear_increase_sd","Past",2020-04-28,"daily_deaths","lower_95",62
"California","linear_increase_sd","Past",2020-04-28,"daily_hosps","lower_95",177
"California","linear_increase_sd","Past",2020-04-29,"daily_all_infections","lower_95",5897
"California","linear_increase_sd","Past",2020-04-29,"daily_cases","lower_95",1600
"California","linear_increase_sd","Past",2020-04-29,"daily_deaths","lower_95",71
"California","linear_increase_sd","Past",2020-04-29,"daily_hosps","lower_95",174
"California","linear_increase_sd","Past",2020-04-30,"daily_all_infections","lower_95",6132
"California","linear_increase_sd","Past",2020-04-30,"daily_cases","lower_95",1536
"California","linear_increase_sd","Past",2020-04-30,"daily_deaths","lower_95",63
"California","linear_increase_sd","Past",2020-04-30,"daily_hosps","lower_95",176
"California","linear_increase_sd","Past",2020-05-01,"daily_all_infections","lower_95",5756
"California","linear_increase_sd","Past",2020-05-01,"daily_cases","lower_95",1636
"California","linear_increase_sd","Past",2020-05-01,"daily_deaths","lower_95",66
"California","linear_increase_sd","Past",2020-05-01,"daily_hosps","lower_95",180
"California","linear_increase_sd","Past",2020-05-02,"daily_all_infections","lower_95",7014
"California","linear_increase_sd","Past",2020-05-02,"daily_cases","lower_95",1735
"California","linear_increase_sd","Past",2020-05-02,"daily_deaths","lower_95",69
"California","linear_increase_sd","Past",2020-05-02,"daily_hosps","lower_95",179
"California","linear_increase_sd","Past",2020-05-03,"daily_all_infections","lower_95",7013
"California","linear_increase_sd","Past",2020-05-03,"daily_cases","lower_95",1662
"California","linear_increase_sd","Past",2020-05-03,"daily_deaths","lower_95",68
"California","linear_increase_sd","Past",2020-05-03,"daily_hosps","lower_95",181
"California","linear_increase_sd","Past",2020-05-04,"daily_all_infections","lower_95",7077
"California","linear_increase_sd","Past",2020-05-04,"daily_cases","lower_95",1687
"California","linear_increase_sd","Past",2020-05-04,"daily_deaths","lower_95",72
"California","linear_increase_sd","Past",2020-05-04,"daily_hosps","lower_95",185
"California","linear_increase_sd","Past",2020-05-05,"daily_all_infections","lower_95",7740
"California","linear_increase_sd","Past",2020-05-05,"daily_cases","lower_95",1843
"California","linear_increase_sd","Past",2020-05-05,"daily_deaths","lower_95",58
"California","linear_increase_sd","Past",2020-05-05,"daily_hosps","lower_95",188
"California","linear_increase_sd","Past",2020-05-06,"daily_all_infections","lower_95",7526
"California","linear_increase_sd","Past",2020-05-06,"daily_cases","lower_95",1942
"California","linear_increase_sd","Past",2020-05-06,"daily_deaths","lower_95",63
"California","linear_increase_sd","Past",2020-05-06,"daily_hosps","lower_95",192
"California","linear_increase_sd","Past",2020-05-07,"daily_all_infections","lower_95",7035
"California","linear_increase_sd","Past",2020-05-07,"daily_cases","lower_95",2021
"California","linear_increase_sd","Past",2020-05-07,"daily_deaths","lower_95",66
"California","linear_increase_sd","Past",2020-05-07,"daily_hosps","lower_95",199
"California","linear_increase_sd","Past",2020-05-08,"daily_all_infections","lower_95",6581
"California","linear_increase_sd","Past",2020-05-08,"daily_cases","lower_95",2041
"California","linear_increase_sd","Past",2020-05-08,"daily_deaths","lower_95",64
"California","linear_increase_sd","Past",2020-05-08,"daily_hosps","lower_95",203
"California","linear_increase_sd","Past",2020-05-09,"daily_all_infections","lower_95",6856
"California","linear_increase_sd","Past",2020-05-09,"daily_cases","lower_95",2254
"California","linear_increase_sd","Past",2020-05-09,"daily_deaths","lower_95",63
"California","linear_increase_sd","Past",2020-05-09,"daily_hosps","lower_95",210
"California","linear_increase_sd","Past",2020-05-10,"daily_all_infections","lower_95",7271
"California","linear_increase_sd","Past",2020-05-10,"daily_cases","lower_95",2120
"California","linear_increase_sd","Past",2020-05-10,"daily_deaths","lower_95",66
"California","linear_increase_sd","Past",2020-05-10,"daily_hosps","lower_95",219
"California","linear_increase_sd","Past",2020-05-11,"daily_all_infections","lower_95",7485
"California","linear_increase_sd","Past",2020-05-11,"daily_cases","lower_95",2259
"California","linear_increase_sd","Past",2020-05-11,"daily_deaths","lower_95",76
"California","linear_increase_sd","Past",2020-05-11,"daily_hosps","lower_95",228
"California","linear_increase_sd","Past",2020-05-12,"daily_all_infections","lower_95",7480
"California","linear_increase_sd","Past",2020-05-12,"daily_cases","lower_95",2233
"California","linear_increase_sd","Past",2020-05-12,"daily_deaths","lower_95",71
"California","linear_increase_sd","Past",2020-05-12,"daily_hosps","lower_95",235
