"variable","sim_type","location","days_ahead","conf","percent_coverage","percent_coverage_roll","n"
"daily_deaths","linear_increase_sd","Texas",24,90,0.588888888888889,0.655555555555556,90
"daily_deaths","linear_increase_sd","Texas",24,95,0.688888888888889,0.711111111111111,90
"daily_deaths","linear_increase_sd","Texas",25,80,0.555555555555556,0.5,90
"daily_deaths","linear_increase_sd","Texas",25,90,0.633333333333333,0.622222222222222,90
"daily_deaths","linear_increase_sd","Texas",25,95,0.644444444444444,0.666666666666667,90
"daily_deaths","linear_increase_sd","Texas",26,80,0.555555555555556,0.5,90
"daily_deaths","linear_increase_sd","Texas",26,90,0.644444444444444,0.6,90
"daily_deaths","linear_increase_sd","Texas",26,95,0.711111111111111,0.666666666666667,90
"daily_deaths","linear_increase_sd","Texas",27,80,0.488888888888889,0.444444444444444,90
"daily_deaths","linear_increase_sd","Texas",27,90,0.588888888888889,0.555555555555556,90
"daily_deaths","linear_increase_sd","Texas",27,95,0.633333333333333,0.644444444444444,90
"daily_deaths","linear_increase_sd","Texas",28,80,0.411111111111111,0.444444444444444,90
"daily_deaths","linear_increase_sd","Texas",28,90,0.533333333333333,0.511111111111111,90
"daily_deaths","linear_increase_sd","Texas",28,95,0.588888888888889,0.6,90
"daily_deaths","linear_increase_sd","Utah",0,80,0.557692307692308,0.826923076923077,52
"daily_deaths","linear_increase_sd","Utah",0,90,0.615384615384615,0.942307692307692,52
"daily_deaths","linear_increase_sd","Utah",0,95,0.75,0.942307692307692,52
"daily_deaths","linear_increase_sd","Utah",1,80,0.550561797752809,0.853932584269663,89
"daily_deaths","linear_increase_sd","Utah",1,90,0.640449438202247,0.932584269662921,89
"daily_deaths","linear_increase_sd","Utah",1,95,0.719101123595506,0.98876404494382,89
"daily_deaths","linear_increase_sd","Utah",2,80,0.584269662921348,0.887640449438202,89
"daily_deaths","linear_increase_sd","Utah",2,90,0.651685393258427,0.943820224719101,89
"daily_deaths","linear_increase_sd","Utah",2,95,0.719101123595506,0.955056179775281,89
"daily_deaths","linear_increase_sd","Utah",3,80,0.555555555555556,0.888888888888889,90
"daily_deaths","linear_increase_sd","Utah",3,90,0.677777777777778,0.955555555555556,90
"daily_deaths","linear_increase_sd","Utah",3,95,0.733333333333333,0.966666666666667,90
"daily_deaths","linear_increase_sd","Utah",4,80,0.533333333333333,0.866666666666667,90
"daily_deaths","linear_increase_sd","Utah",4,90,0.622222222222222,0.944444444444444,90
"daily_deaths","linear_increase_sd","Utah",4,95,0.666666666666667,0.966666666666667,90
"daily_deaths","linear_increase_sd","Utah",5,80,0.666666666666667,0.866666666666667,90
"daily_deaths","linear_increase_sd","Utah",5,90,0.722222222222222,0.944444444444444,90
"daily_deaths","linear_increase_sd","Utah",5,95,0.755555555555556,0.977777777777778,90
"daily_deaths","linear_increase_sd","Utah",6,80,0.566666666666667,0.877777777777778,90
"daily_deaths","linear_increase_sd","Utah",6,90,0.611111111111111,0.922222222222222,90
"daily_deaths","linear_increase_sd","Utah",6,95,0.688888888888889,0.955555555555556,90
"daily_deaths","linear_increase_sd","Utah",7,80,0.6,0.811111111111111,90
"daily_deaths","linear_increase_sd","Utah",7,90,0.666666666666667,0.933333333333333,90
"daily_deaths","linear_increase_sd","Utah",7,95,0.722222222222222,0.977777777777778,90
"daily_deaths","linear_increase_sd","Utah",8,80,0.511111111111111,0.811111111111111,90
"daily_deaths","linear_increase_sd","Utah",8,90,0.588888888888889,0.922222222222222,90
"daily_deaths","linear_increase_sd","Utah",8,95,0.7,0.977777777777778,90
"daily_deaths","linear_increase_sd","Utah",9,80,0.622222222222222,0.8,90
"daily_deaths","linear_increase_sd","Utah",9,90,0.677777777777778,0.911111111111111,90
"daily_deaths","linear_increase_sd","Utah",9,95,0.7,0.944444444444444,90
"daily_deaths","linear_increase_sd","Utah",10,80,0.555555555555556,0.766666666666667,90
"daily_deaths","linear_increase_sd","Utah",10,90,0.666666666666667,0.866666666666667,90
"daily_deaths","linear_increase_sd","Utah",10,95,0.744444444444444,0.922222222222222,90
"daily_deaths","linear_increase_sd","Utah",11,80,0.522222222222222,0.788888888888889,90
"daily_deaths","linear_increase_sd","Utah",11,90,0.7,0.9,90
"daily_deaths","linear_increase_sd","Utah",11,95,0.777777777777778,0.933333333333333,90
"daily_deaths","linear_increase_sd","Utah",12,80,0.588888888888889,0.777777777777778,90
"daily_deaths","linear_increase_sd","Utah",12,90,0.7,0.888888888888889,90
"daily_deaths","linear_increase_sd","Utah",12,95,0.755555555555556,0.911111111111111,90
"daily_deaths","linear_increase_sd","Utah",13,80,0.455555555555556,0.766666666666667,90
"daily_deaths","linear_increase_sd","Utah",13,90,0.533333333333333,0.877777777777778,90
"daily_deaths","linear_increase_sd","Utah",13,95,0.633333333333333,0.922222222222222,90
"daily_deaths","linear_increase_sd","Utah",14,80,0.577777777777778,0.711111111111111,90
"daily_deaths","linear_increase_sd","Utah",14,90,0.711111111111111,0.877777777777778,90
"daily_deaths","linear_increase_sd","Utah",14,95,0.733333333333333,0.922222222222222,90
"daily_deaths","linear_increase_sd","Utah",15,80,0.433333333333333,0.666666666666667,90
"daily_deaths","linear_increase_sd","Utah",15,90,0.533333333333333,0.822222222222222,90
"daily_deaths","linear_increase_sd","Utah",15,95,0.566666666666667,0.888888888888889,90
"daily_deaths","linear_increase_sd","Utah",16,80,0.555555555555556,0.7,90
"daily_deaths","linear_increase_sd","Utah",16,90,0.633333333333333,0.833333333333333,90
"daily_deaths","linear_increase_sd","Utah",16,95,0.711111111111111,0.9,90
"daily_deaths","linear_increase_sd","Utah",17,80,0.51685393258427,0.651685393258427,89
"daily_deaths","linear_increase_sd","Utah",17,90,0.573033707865168,0.820224719101124,89
"daily_deaths","linear_increase_sd","Utah",17,95,0.685393258426966,0.865168539325843,89
"daily_deaths","linear_increase_sd","Utah",18,80,0.49438202247191,0.617977528089888,89
"daily_deaths","linear_increase_sd","Utah",18,90,0.577777777777778,0.777777777777778,90
"daily_deaths","linear_increase_sd","Utah",18,95,0.644444444444444,0.855555555555556,90
"daily_deaths","linear_increase_sd","Utah",19,80,0.48314606741573,0.595505617977528,89
"daily_deaths","linear_increase_sd","Utah",19,90,0.640449438202247,0.764044943820225,89
"daily_deaths","linear_increase_sd","Utah",19,95,0.730337078651685,0.853932584269663,89
"daily_deaths","linear_increase_sd","Utah",20,80,0.415730337078652,0.606741573033708,89
"daily_deaths","linear_increase_sd","Utah",20,90,0.561797752808989,0.752808988764045,89
"daily_deaths","linear_increase_sd","Utah",20,95,0.640449438202247,0.853932584269663,89
"daily_deaths","linear_increase_sd","Utah",21,80,0.49438202247191,0.617977528089888,89
"daily_deaths","linear_increase_sd","Utah",21,90,0.577777777777778,0.7,90
"daily_deaths","linear_increase_sd","Utah",21,95,0.655555555555556,0.788888888888889,90
"daily_deaths","linear_increase_sd","Utah",22,80,0.415730337078652,0.617977528089888,89
"daily_deaths","linear_increase_sd","Utah",22,90,0.550561797752809,0.707865168539326,89
"daily_deaths","linear_increase_sd","Utah",22,95,0.617977528089888,0.831460674157303,89
"daily_deaths","linear_increase_sd","Utah",23,80,0.438202247191011,0.561797752808989,89
"daily_deaths","linear_increase_sd","Utah",23,90,0.51685393258427,0.685393258426966,89
"daily_deaths","linear_increase_sd","Utah",23,95,0.617977528089888,0.786516853932584,89
"daily_deaths","linear_increase_sd","Utah",24,80,0.471910112359551,0.528089887640449,89
"daily_deaths","linear_increase_sd","Utah",24,90,0.584269662921348,0.640449438202247,89
"daily_deaths","linear_increase_sd","Utah",24,95,0.674157303370786,0.730337078651685,89
"daily_deaths","linear_increase_sd","Utah",25,80,0.488636363636364,0.488636363636364,88
"daily_deaths","linear_increase_sd","Utah",25,90,0.606741573033708,0.640449438202247,89
"daily_deaths","linear_increase_sd","Utah",25,95,0.629213483146067,0.696629213483146,89
"daily_deaths","linear_increase_sd","Utah",26,80,0.448275862068966,0.425287356321839,87
"daily_deaths","linear_increase_sd","Utah",26,90,0.586206896551724,0.64367816091954,87
"daily_deaths","linear_increase_sd","Utah",26,95,0.620689655172414,0.747126436781609,87
"daily_deaths","linear_increase_sd","Utah",27,80,0.409090909090909,0.431818181818182,88
"daily_deaths","linear_increase_sd","Utah",27,90,0.50561797752809,0.606741573033708,89
"daily_deaths","linear_increase_sd","Utah",27,95,0.561797752808989,0.685393258426966,89
"daily_deaths","linear_increase_sd","Utah",28,80,0.329545454545455,0.397727272727273,88
"daily_deaths","linear_increase_sd","Utah",28,90,0.443181818181818,0.579545454545455,88
"daily_deaths","linear_increase_sd","Utah",28,95,0.488636363636364,0.659090909090909,88
"daily_deaths","linear_increase_sd","Vermont",0,80,0.41304347826087,0.891304347826087,46
"daily_deaths","linear_increase_sd","Vermont",0,90,0.42,0.84,50
"daily_deaths","linear_increase_sd","Vermont",0,95,0.411764705882353,0.823529411764706,51
"daily_deaths","linear_increase_sd","Vermont",1,80,0.338983050847458,0.779661016949153,59
"daily_deaths","linear_increase_sd","Vermont",1,90,0.32,0.626666666666667,75
"daily_deaths","linear_increase_sd","Vermont",1,95,0.355263157894737,0.618421052631579,76
"daily_deaths","linear_increase_sd","Vermont",2,80,0.475409836065574,0.737704918032787,61
"daily_deaths","linear_increase_sd","Vermont",2,90,0.418918918918919,0.608108108108108,74
"daily_deaths","linear_increase_sd","Vermont",2,95,0.418918918918919,0.608108108108108,74
"daily_deaths","linear_increase_sd","Vermont",3,80,0.271186440677966,0.728813559322034,59
"daily_deaths","linear_increase_sd","Vermont",3,90,0.301369863013699,0.602739726027397,73
"daily_deaths","linear_increase_sd","Vermont",3,95,0.315068493150685,0.602739726027397,73
"daily_deaths","linear_increase_sd","Vermont",4,80,0.338983050847458,0.796610169491525,59
"daily_deaths","linear_increase_sd","Vermont",4,90,0.310810810810811,0.635135135135135,74
"daily_deaths","linear_increase_sd","Vermont",4,95,0.310810810810811,0.635135135135135,74
"daily_deaths","linear_increase_sd","Vermont",5,80,0.344827586206897,0.775862068965517,58
"daily_deaths","linear_increase_sd","Vermont",5,90,0.278481012658228,0.607594936708861,79
"daily_deaths","linear_increase_sd","Vermont",5,95,0.275,0.6,80
"daily_deaths","linear_increase_sd","Vermont",6,80,0.266666666666667,0.766666666666667,60
"daily_deaths","linear_increase_sd","Vermont",6,90,0.236842105263158,0.618421052631579,76
"daily_deaths","linear_increase_sd","Vermont",6,95,0.276315789473684,0.618421052631579,76
"daily_deaths","linear_increase_sd","Vermont",7,80,0.354838709677419,0.725806451612903,62
"daily_deaths","linear_increase_sd","Vermont",7,90,0.346666666666667,0.6,75
"daily_deaths","linear_increase_sd","Vermont",7,95,0.337662337662338,0.597402597402597,77
"daily_deaths","linear_increase_sd","Vermont",8,80,0.327868852459016,0.704918032786885,61
"daily_deaths","linear_increase_sd","Vermont",8,90,0.324324324324324,0.608108108108108,74
"daily_deaths","linear_increase_sd","Vermont",8,95,0.36,0.6,75
"daily_deaths","linear_increase_sd","Vermont",9,80,0.327868852459016,0.655737704918033,61
"daily_deaths","linear_increase_sd","Vermont",9,90,0.294871794871795,0.576923076923077,78
"daily_deaths","linear_increase_sd","Vermont",9,95,0.2875,0.5625,80
"daily_deaths","linear_increase_sd","Vermont",10,80,0.265625,0.640625,64
"daily_deaths","linear_increase_sd","Vermont",10,90,0.283783783783784,0.581081081081081,74
"daily_deaths","linear_increase_sd","Vermont",10,95,0.310810810810811,0.581081081081081,74
"daily_deaths","linear_increase_sd","Vermont",11,80,0.28125,0.609375,64
"daily_deaths","linear_increase_sd","Vermont",11,90,0.27027027027027,0.594594594594595,74
"daily_deaths","linear_increase_sd","Vermont",11,95,0.28,0.586666666666667,75
"daily_deaths","linear_increase_sd","Vermont",12,80,0.287878787878788,0.606060606060606,66
"daily_deaths","linear_increase_sd","Vermont",12,90,0.302631578947368,0.565789473684211,76
"daily_deaths","linear_increase_sd","Vermont",12,95,0.328947368421053,0.565789473684211,76
"daily_deaths","linear_increase_sd","Vermont",13,80,0.234375,0.59375,64
"daily_deaths","linear_increase_sd","Vermont",13,90,0.226666666666667,0.546666666666667,75
"daily_deaths","linear_increase_sd","Vermont",13,95,0.226666666666667,0.546666666666667,75
"daily_deaths","linear_increase_sd","Vermont",14,80,0.328125,0.609375,64
"daily_deaths","linear_increase_sd","Vermont",14,90,0.333333333333333,0.533333333333333,75
"daily_deaths","linear_increase_sd","Vermont",14,95,0.346666666666667,0.533333333333333,75
"daily_deaths","linear_increase_sd","Vermont",15,80,0.265625,0.609375,64
"daily_deaths","linear_increase_sd","Vermont",15,90,0.24,0.573333333333333,75
"daily_deaths","linear_increase_sd","Vermont",15,95,0.253333333333333,0.586666666666667,75
"daily_deaths","linear_increase_sd","Vermont",16,80,0.212121212121212,0.590909090909091,66
"daily_deaths","linear_increase_sd","Vermont",16,90,0.236111111111111,0.583333333333333,72
"daily_deaths","linear_increase_sd","Vermont",16,95,0.27027027027027,0.581081081081081,74
"daily_deaths","linear_increase_sd","Vermont",17,80,0.296875,0.609375,64
"daily_deaths","linear_increase_sd","Vermont",17,90,0.295774647887324,0.605633802816901,71
"daily_deaths","linear_increase_sd","Vermont",17,95,0.315068493150685,0.616438356164384,73
"daily_deaths","linear_increase_sd","Vermont",18,80,0.265625,0.578125,64
"daily_deaths","linear_increase_sd","Vermont",18,90,0.26027397260274,0.589041095890411,73
"daily_deaths","linear_increase_sd","Vermont",18,95,0.328767123287671,0.602739726027397,73
"daily_deaths","linear_increase_sd","Vermont",19,80,0.257575757575758,0.545454545454545,66
"daily_deaths","linear_increase_sd","Vermont",19,90,0.297297297297297,0.581081081081081,74
"daily_deaths","linear_increase_sd","Vermont",19,95,0.346666666666667,0.573333333333333,75
"daily_deaths","linear_increase_sd","Vermont",20,80,0.164179104477612,0.522388059701492,67
"daily_deaths","linear_increase_sd","Vermont",20,90,0.246575342465753,0.589041095890411,73
"daily_deaths","linear_increase_sd","Vermont",20,95,0.26027397260274,0.589041095890411,73
"daily_deaths","linear_increase_sd","Vermont",21,80,0.215384615384615,0.569230769230769,65
"daily_deaths","linear_increase_sd","Vermont",21,90,0.28169014084507,0.591549295774648,71
"daily_deaths","linear_increase_sd","Vermont",21,95,0.295774647887324,0.605633802816901,71
"daily_deaths","linear_increase_sd","Vermont",22,80,0.296875,0.5625,64
"daily_deaths","linear_increase_sd","Vermont",22,90,0.314285714285714,0.6,70
"daily_deaths","linear_increase_sd","Vermont",22,95,0.328571428571429,0.6,70
"daily_deaths","linear_increase_sd","Vermont",23,80,0.25,0.609375,64
"daily_deaths","linear_increase_sd","Vermont",23,90,0.279411764705882,0.617647058823529,68
"daily_deaths","linear_increase_sd","Vermont",23,95,0.294117647058824,0.617647058823529,68
"daily_deaths","linear_increase_sd","Vermont",24,80,0.161290322580645,0.596774193548387,62
"daily_deaths","linear_increase_sd","Vermont",24,90,0.260869565217391,0.608695652173913,69
"daily_deaths","linear_increase_sd","Vermont",24,95,0.257142857142857,0.614285714285714,70
"daily_deaths","linear_increase_sd","Vermont",25,80,0.225806451612903,0.629032258064516,62
"daily_deaths","linear_increase_sd","Vermont",25,90,0.242857142857143,0.6,70
"daily_deaths","linear_increase_sd","Vermont",25,95,0.285714285714286,0.628571428571429,70
"daily_deaths","linear_increase_sd","Vermont",26,80,0.271186440677966,0.644067796610169,59
"daily_deaths","linear_increase_sd","Vermont",26,90,0.348484848484849,0.636363636363636,66
"daily_deaths","linear_increase_sd","Vermont",26,95,0.352941176470588,0.647058823529412,68
"daily_deaths","linear_increase_sd","Vermont",27,80,0.19047619047619,0.619047619047619,63
"daily_deaths","linear_increase_sd","Vermont",27,90,0.253731343283582,0.656716417910448,67
"daily_deaths","linear_increase_sd","Vermont",27,95,0.26865671641791,0.671641791044776,67
"daily_deaths","linear_increase_sd","Vermont",28,80,0.160714285714286,0.678571428571429,56
"daily_deaths","linear_increase_sd","Vermont",28,90,0.253731343283582,0.671641791044776,67
"daily_deaths","linear_increase_sd","Vermont",28,95,0.304347826086957,0.681159420289855,69
"daily_deaths","linear_increase_sd","Virginia",0,80,0.730769230769231,0.846153846153846,52
"daily_deaths","linear_increase_sd","Virginia",0,90,0.884615384615385,0.884615384615385,52
"daily_deaths","linear_increase_sd","Virginia",0,95,0.923076923076923,0.903846153846154,52
"daily_deaths","linear_increase_sd","Virginia",1,80,0.662921348314607,0.853932584269663,89
"daily_deaths","linear_increase_sd","Virginia",1,90,0.831460674157303,0.910112359550562,89
"daily_deaths","linear_increase_sd","Virginia",1,95,0.887640449438202,0.932584269662921,89
"daily_deaths","linear_increase_sd","Virginia",2,80,0.674157303370786,0.831460674157303,89
"daily_deaths","linear_increase_sd","Virginia",2,90,0.820224719101124,0.887640449438202,89
"daily_deaths","linear_increase_sd","Virginia",2,95,0.865168539325843,0.932584269662921,89
"daily_deaths","linear_increase_sd","Virginia",3,80,0.696629213483146,0.842696629213483,89
"daily_deaths","linear_increase_sd","Virginia",3,90,0.808988764044944,0.887640449438202,89
"daily_deaths","linear_increase_sd","Virginia",3,95,0.910112359550562,0.921348314606742,89
"daily_deaths","linear_increase_sd","Virginia",4,80,0.651685393258427,0.842696629213483,89
"daily_deaths","linear_increase_sd","Virginia",4,90,0.752808988764045,0.876404494382023,89
"daily_deaths","linear_increase_sd","Virginia",4,95,0.820224719101124,0.932584269662921,89
"daily_deaths","linear_increase_sd","Virginia",5,80,0.685393258426966,0.831460674157303,89
"daily_deaths","linear_increase_sd","Virginia",5,90,0.786516853932584,0.887640449438202,89
"daily_deaths","linear_increase_sd","Virginia",5,95,0.820224719101124,0.910112359550562,89
"daily_deaths","linear_increase_sd","Virginia",6,80,0.606741573033708,0.797752808988764,89
"daily_deaths","linear_increase_sd","Virginia",6,90,0.741573033707865,0.887640449438202,89
"daily_deaths","linear_increase_sd","Virginia",6,95,0.865168539325843,0.921348314606742,89
"daily_deaths","linear_increase_sd","Virginia",7,80,0.662921348314607,0.853932584269663,89
"daily_deaths","linear_increase_sd","Virginia",7,90,0.786516853932584,0.898876404494382,89
"daily_deaths","linear_increase_sd","Virginia",7,95,0.853932584269663,0.910112359550562,89
"daily_deaths","linear_increase_sd","Virginia",8,80,0.651685393258427,0.865168539325843,89
"daily_deaths","linear_increase_sd","Virginia",8,90,0.786516853932584,0.876404494382023,89
"daily_deaths","linear_increase_sd","Virginia",8,95,0.853932584269663,0.898876404494382,89
"daily_deaths","linear_increase_sd","Virginia",9,80,0.707865168539326,0.853932584269663,89
"daily_deaths","linear_increase_sd","Virginia",9,90,0.797752808988764,0.898876404494382,89
"daily_deaths","linear_increase_sd","Virginia",9,95,0.853932584269663,0.910112359550562,89
"daily_deaths","linear_increase_sd","Virginia",10,80,0.733333333333333,0.855555555555556,90
"daily_deaths","linear_increase_sd","Virginia",10,90,0.833333333333333,0.877777777777778,90
"daily_deaths","linear_increase_sd","Virginia",10,95,0.877777777777778,0.9,90
"daily_deaths","linear_increase_sd","Virginia",11,80,0.688888888888889,0.844444444444444,90
"daily_deaths","linear_increase_sd","Virginia",11,90,0.777777777777778,0.888888888888889,90
"daily_deaths","linear_increase_sd","Virginia",11,95,0.811111111111111,0.9,90
"daily_deaths","linear_increase_sd","Virginia",12,80,0.655555555555556,0.844444444444444,90
"daily_deaths","linear_increase_sd","Virginia",12,90,0.8,0.877777777777778,90
"daily_deaths","linear_increase_sd","Virginia",12,95,0.833333333333333,0.9,90
"daily_deaths","linear_increase_sd","Virginia",13,80,0.611111111111111,0.844444444444444,90
"daily_deaths","linear_increase_sd","Virginia",13,90,0.722222222222222,0.877777777777778,90
"daily_deaths","linear_increase_sd","Virginia",13,95,0.811111111111111,0.922222222222222,90
"daily_deaths","linear_increase_sd","Virginia",14,80,0.677777777777778,0.811111111111111,90
"daily_deaths","linear_increase_sd","Virginia",14,90,0.744444444444444,0.888888888888889,90
"daily_deaths","linear_increase_sd","Virginia",14,95,0.822222222222222,0.911111111111111,90
"daily_deaths","linear_increase_sd","Virginia",15,80,0.666666666666667,0.8,90
"daily_deaths","linear_increase_sd","Virginia",15,90,0.755555555555556,0.855555555555556,90
"daily_deaths","linear_increase_sd","Virginia",15,95,0.811111111111111,0.888888888888889,90
"daily_deaths","linear_increase_sd","Virginia",16,80,0.677777777777778,0.788888888888889,90
"daily_deaths","linear_increase_sd","Virginia",16,90,0.833333333333333,0.855555555555556,90
"daily_deaths","linear_increase_sd","Virginia",16,95,0.844444444444444,0.877777777777778,90
"daily_deaths","linear_increase_sd","Virginia",17,80,0.655555555555556,0.8,90
"daily_deaths","linear_increase_sd","Virginia",17,90,0.755555555555556,0.844444444444444,90
"daily_deaths","linear_increase_sd","Virginia",17,95,0.811111111111111,0.866666666666667,90
"daily_deaths","linear_increase_sd","Virginia",18,80,0.677777777777778,0.788888888888889,90
"daily_deaths","linear_increase_sd","Virginia",18,90,0.744444444444444,0.833333333333333,90
"daily_deaths","linear_increase_sd","Virginia",18,95,0.811111111111111,0.866666666666667,90
"daily_deaths","linear_increase_sd","Virginia",19,80,0.7,0.744444444444444,90
"daily_deaths","linear_increase_sd","Virginia",19,90,0.811111111111111,0.822222222222222,90
"daily_deaths","linear_increase_sd","Virginia",19,95,0.833333333333333,0.866666666666667,90
"daily_deaths","linear_increase_sd","Virginia",20,80,0.588888888888889,0.744444444444444,90
"daily_deaths","linear_increase_sd","Virginia",20,90,0.688888888888889,0.822222222222222,90
"daily_deaths","linear_increase_sd","Virginia",20,95,0.788888888888889,0.866666666666667,90
"daily_deaths","linear_increase_sd","Virginia",21,80,0.544444444444444,0.755555555555556,90
"daily_deaths","linear_increase_sd","Virginia",21,90,0.655555555555556,0.833333333333333,90
"daily_deaths","linear_increase_sd","Virginia",21,95,0.744444444444444,0.866666666666667,90
"daily_deaths","linear_increase_sd","Virginia",22,80,0.6,0.744444444444444,90
"daily_deaths","linear_increase_sd","Virginia",22,90,0.722222222222222,0.811111111111111,90
"daily_deaths","linear_increase_sd","Virginia",22,95,0.788888888888889,0.866666666666667,90
"daily_deaths","linear_increase_sd","Virginia",23,80,0.622222222222222,0.766666666666667,90
"daily_deaths","linear_increase_sd","Virginia",23,90,0.733333333333333,0.8,90
"daily_deaths","linear_increase_sd","Virginia",23,95,0.788888888888889,0.844444444444444,90
"daily_deaths","linear_increase_sd","Virginia",24,80,0.566666666666667,0.7,90
"daily_deaths","linear_increase_sd","Virginia",24,90,0.711111111111111,0.777777777777778,90
"daily_deaths","linear_increase_sd","Virginia",24,95,0.822222222222222,0.855555555555556,90
"daily_deaths","linear_increase_sd","Virginia",25,80,0.688888888888889,0.666666666666667,90
"daily_deaths","linear_increase_sd","Virginia",25,90,0.744444444444444,0.777777777777778,90
"daily_deaths","linear_increase_sd","Virginia",25,95,0.766666666666667,0.833333333333333,90
"daily_deaths","linear_increase_sd","Virginia",26,80,0.622222222222222,0.633333333333333,90
"daily_deaths","linear_increase_sd","Virginia",26,90,0.744444444444444,0.733333333333333,90
"daily_deaths","linear_increase_sd","Virginia",26,95,0.8,0.844444444444444,90
"daily_deaths","linear_increase_sd","Virginia",27,80,0.511111111111111,0.655555555555556,90
"daily_deaths","linear_increase_sd","Virginia",27,90,0.644444444444444,0.722222222222222,90
"daily_deaths","linear_increase_sd","Virginia",27,95,0.655555555555556,0.788888888888889,90
"daily_deaths","linear_increase_sd","Virginia",28,80,0.488888888888889,0.6,90
"daily_deaths","linear_increase_sd","Virginia",28,90,0.622222222222222,0.722222222222222,90
"daily_deaths","linear_increase_sd","Virginia",28,95,0.688888888888889,0.755555555555556,90
"daily_deaths","linear_increase_sd","Washington",0,80,0.64,0.8,50
"daily_deaths","linear_increase_sd","Washington",0,90,0.72,0.9,50
"daily_deaths","linear_increase_sd","Washington",0,95,0.78,0.92,50
"daily_deaths","linear_increase_sd","Washington",1,80,0.580246913580247,0.777777777777778,81
"daily_deaths","linear_increase_sd","Washington",1,90,0.679012345679012,0.91358024691358,81
"daily_deaths","linear_increase_sd","Washington",1,95,0.716049382716049,0.925925925925926,81
"daily_deaths","linear_increase_sd","Washington",2,80,0.580246913580247,0.790123456790123,81
"daily_deaths","linear_increase_sd","Washington",2,90,0.654320987654321,0.876543209876543,81
"daily_deaths","linear_increase_sd","Washington",2,95,0.716049382716049,0.925925925925926,81
"daily_deaths","linear_increase_sd","Washington",3,80,0.62962962962963,0.802469135802469,81
"daily_deaths","linear_increase_sd","Washington",3,90,0.728395061728395,0.864197530864197,81
"daily_deaths","linear_increase_sd","Washington",3,95,0.777777777777778,0.925925925925926,81
"daily_deaths","linear_increase_sd","Washington",4,80,0.6125,0.8125,80
"daily_deaths","linear_increase_sd","Washington",4,90,0.703703703703704,0.888888888888889,81
"daily_deaths","linear_increase_sd","Washington",4,95,0.790123456790123,0.91358024691358,81
"daily_deaths","linear_increase_sd","Washington",5,80,0.555555555555556,0.753086419753086,81
"daily_deaths","linear_increase_sd","Washington",5,90,0.617283950617284,0.851851851851852,81
"daily_deaths","linear_increase_sd","Washington",5,95,0.654320987654321,0.91358024691358,81
"daily_deaths","linear_increase_sd","Washington",6,80,0.575,0.825,80
"daily_deaths","linear_increase_sd","Washington",6,90,0.703703703703704,0.91358024691358,81
"daily_deaths","linear_increase_sd","Washington",6,95,0.740740740740741,0.938271604938272,81
"daily_deaths","linear_increase_sd","Washington",7,80,0.7,0.7875,80
"daily_deaths","linear_increase_sd","Washington",7,90,0.777777777777778,0.901234567901235,81
"daily_deaths","linear_increase_sd","Washington",7,95,0.802469135802469,0.925925925925926,81
"daily_deaths","linear_increase_sd","Washington",8,80,0.575,0.8,80
"daily_deaths","linear_increase_sd","Washington",8,90,0.62962962962963,0.876543209876543,81
"daily_deaths","linear_increase_sd","Washington",8,95,0.641975308641975,0.901234567901235,81
"daily_deaths","linear_increase_sd","Washington",9,80,0.6375,0.825,80
"daily_deaths","linear_increase_sd","Washington",9,90,0.679012345679012,0.888888888888889,81
"daily_deaths","linear_increase_sd","Washington",9,95,0.679012345679012,0.925925925925926,81
"daily_deaths","linear_increase_sd","Washington",10,80,0.625,0.8,80
"daily_deaths","linear_increase_sd","Washington",10,90,0.675,0.8875,80
"daily_deaths","linear_increase_sd","Washington",10,95,0.728395061728395,0.876543209876543,81
"daily_deaths","linear_increase_sd","Washington",11,80,0.6375,0.8,80
"daily_deaths","linear_increase_sd","Washington",11,90,0.7125,0.875,80
"daily_deaths","linear_increase_sd","Washington",11,95,0.8,0.9125,80
"daily_deaths","linear_increase_sd","Washington",12,80,0.5125,0.825,80
"daily_deaths","linear_increase_sd","Washington",12,90,0.5875,0.875,80
"daily_deaths","linear_increase_sd","Washington",12,95,0.625,0.8875,80
"daily_deaths","linear_increase_sd","Washington",13,80,0.5875,0.825,80
"daily_deaths","linear_increase_sd","Washington",13,90,0.6625,0.8875,80
"daily_deaths","linear_increase_sd","Washington",13,95,0.6875,0.9125,80
"daily_deaths","linear_increase_sd","Washington",14,80,0.6125,0.7625,80
"daily_deaths","linear_increase_sd","Washington",14,90,0.6875,0.875,80
"daily_deaths","linear_increase_sd","Washington",14,95,0.7125,0.925,80
"daily_deaths","linear_increase_sd","Washington",15,80,0.5625,0.7625,80
"daily_deaths","linear_increase_sd","Washington",15,90,0.6375,0.85,80
"daily_deaths","linear_increase_sd","Washington",15,95,0.6625,0.8875,80
"daily_deaths","linear_increase_sd","Washington",16,80,0.575,0.7625,80
"daily_deaths","linear_increase_sd","Washington",16,90,0.675,0.85,80
"daily_deaths","linear_increase_sd","Washington",16,95,0.7,0.875,80
"daily_deaths","linear_increase_sd","Washington",17,80,0.620253164556962,0.746835443037975,79
"daily_deaths","linear_increase_sd","Washington",17,90,0.6875,0.8375,80
"daily_deaths","linear_increase_sd","Washington",17,95,0.7,0.9,80
"daily_deaths","linear_increase_sd","Washington",18,80,0.5875,0.6875,80
